,Name,IsFree,Metacritic,PCMinReqsText,PriceFinal,ReleaseDate,DLCCount
5889,Deaths Gambit,False,0,Minimum:OS: Windows 7Processor: Dual Core 2.4 GhzMemory: 2 GB RAM,0.0,2017,0
5842,Overland,False,0,Minimum:OS: Windows XPProcessor: Quad CoreMemory: 4 GB RAMGraphics: Intel HD 4000Storage: 1 GB available space,0.0,When The World Ends,0
5833,Leadwerks Game Launcher,True,0,Minimum:OS: Windows Vista 7 8 8.1 or 10Processor: 2.0 ghz dual coreMemory: 2 GB RAMGraphics: Nvidia AMD or Intel OpenGL 4.0 / DirectX 11 graphics.DirectX: Version 11Storage: 45 MB available spaceAdditional Notes: An internet connection is required.,0.0,Aug 24 2015,0
10823,Broomball VR,True,0,Minimum:OS: Windows 7Processor: Intel i5-4590 AMD FX 8350Graphics: Nvidia GeForce GTX 970Storage: 250 MB available spaceSound Card: N/AAdditional Notes: You must be using SteamVR to play Broomball,0.0,Jul 26 2016,0
10825,Woven,False,0,Minimum:OS: Windows Vista 7  8 10 or newer.Processor: i3 @ 2.00 GHz or AMD equivalent.Memory: 4 GB RAMGraphics: DX11 supported dedicated graphics card with atleast 2 GB VRAM.DirectX: Version 11Storage: 2 GB available spaceSound Card: -,0.0,Oct 2 2017,0
5832,Thunderbird,False,0,Minimum:OS: Windows 7Processor: Quad core CPU 3.0 GHzMemory: 2 GB RAMGraphics: GTX 970 / R9 270XDirectX: Version 9.0Storage: 2 GB available spaceAdditional Notes: Developed for GTX970 and above,0.0, ,0
5821,Codename CURE,True,0,Minimum:OS: Windows(r) 7 (32/64-bit)/Vista/XPProcessor: Pentium 4 3.0GHz or equivalentMemory: 1 GB RAMGraphics: nVidia GeForce 6 series ATI Radeon 9600DirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 4 GB available space,0.0,Jul 17 2015,0
10831,Sorcery! Part 4,False,0,Minimum:OS: Windows VistaProcessor: 1.4 GHzMemory: 1 GB RAMGraphics: Requires OpenGL 2.1DirectX: Version 9.0Storage: 500 MB available space,0.0,Sep 22 2016,0
5813,TDP5 Arena 3D,True,0,Minimum:OS: Windows XP SP2 or higherProcessor: Pentium D / Athlon kh2 or higherMemory: 2 GB RAMGraphics: Nvidia GeForce 8600 Gt / ATI Radeon HD 2600 / Intel GMA 950 (i945G) or higherDirectX: Version 9.0cStorage: 1 GB available spaceSound Card: Yes,0.0,Mar 26 2015,0
10837,Warcube,False,0,Minimum:OS: Windows Vista/7/8/10Processor: AMD Athlon(tm) 64 X2 2.6 GHz / Intel Core 2 Quad 2.6 GHzMemory: 4 GB RAMGraphics: Radeon HD 4670 (512 MB) / GeForce GT 430 (1024 MB)DirectX: Version 10Storage: 1 GB available space,0.0,Fall 2016,0
5882,Port of Call,True,0,Minimum:OS: Windows XP/Windows 7/Vista/8Processor: Intel i3Memory: 1024 MB RAMGraphics: Intel integratedDirectX: Version 9.0Storage: 326 MB available spaceAdditional Notes: Optimal with headphones,0.0,Aug 28 2015,0
5890,Spookys Jump Scare Mansion,True,0,Minimum:OS: VistaProcessor: Intel Core i3 1.3 GHzMemory: 4 GB RAMStorage: 300 MB available space,0.0,Jul 28 2015,2
10751,Heartomics: Lost Count,False,0,Minimum:Storage: 2 GB available space,0.0,Feb 14 2017,0
5947,Monuments of Mars,False,0,Minimum:OS: Windows XP Windows Vista Windows 7 or Windows 8Processor: Intel Core Due 2Memory: 2 GB RAM,0.0,May 5 2014,0
10753,Warhammer 40000: Sanctus Reach,False,0,Minimum:OS: Windows 7 8 10Processor: 2GHzMemory: 2 GB RAMGraphics: 512Mb DirectX 9 Compatible Graphics CardDirectX: Version 9.0Storage: 2 GB available spaceSound Card: DirectX Compatible Sound Card,0.0,Nov 2016,0
5966,Dark Ages,False,0,Minimum:OS: Windows XP Windows Vista Windows 7 or Windows 8Processor: Intel Core Duo 2Memory: 2 GB RAM,0.0,May 5 2014,0
5965,Xenophage: Alien Bloodsport,False,0,Minimum:OS: Windows XP Windows Vista Windows 7 or Windows 8Processor: Intel Core Duo 2Memory: 2 GB RAM,0.0,May 5 2014,0
5963,Shadow Warrior (Classic),False,73,Minimum:OS: Windows XP Windows Vista Windows 7 or Windows 8Processor: Intel Core Duo 2Memory: 2 GB RAM,0.0,May 5 2014,0
5962,Stargunner,True,0,Minimum:OS: Windows XP Windows Vista Windows 7 or Windows 8Processor: Intel Core Duo 2Memory: 2 GB RAM,0.0,May 5 2014,0
10760,Cold Vengeance,False,0,Minimum:OS: Windows XP SP2+Processor: SSE2 instruction set supportMemory: 2 GB RAMGraphics: DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities.DirectX: Version 9.0Storage: 100 MB available space,0.0,Coming Soon,0
10761,Strike.is: The Game,True,0,Minimum:OS: Windows 7Processor: 2.33GHz or faster x86-compatible processorMemory: 512 MB RAMGraphics: 128MB Graphic CardStorage: 256 MB available space,0.0,Jul 14 2016,0
5956,Pharaohs Tomb,False,0,Minimum:OS: Windows XP Windows Vista Windows 7 or Windows 8Processor: Intel Core Due 2Memory: 2 GB RAM,0.0,May 5 2014,0
5951,Alien Carnage / Halloween Harry,False,0,Minimum:OS: Windows XP Windows Vista Windows 7 or Windows 8Processor: Intel Core Duo 2Memory: 2 GB RAM,0.0,May 5 2014,0
5941,Bio Menace,False,0,Minimum:OS: Windows XP Windows Vista Windows 7 or Windows 8Processor: Intel Core Duo 2Memory: 2 GB RAM,0.0,May 5 2014,0
10797,911 Operator,False,0,Minimum:OS: Windows 7Processor: 2 GHzMemory: 1024 MB RAMGraphics: 512 MbStorage: 300 MB available spaceSound Card: NeccessaryAdditional Notes: This game is simple :),0.0,2016,0
5940,Arctic Adventure,False,0,Minimum:OS: Windows XP Windows Vista Windows 7 or Windows 8Processor: Intel Core Duo 2Memory: 2 GB RAM,0.0,May 5 2014,0
10768,Pixel Puzzles Ultimate - Puzzle Pack: Reptiles,False,0,Minimum:OS: Windows 10 8.1 8 7 Vista XPProcessor: Intel(r) Core 2 DuoMemory: 2 GB RAMGraphics: DirectX 9.0 CompatibleStorage: 300 MB available spaceSound Card: Generic Sound Device,0.0,Sep 29 2016,0
10772,Legends of Azulgar,True,0,Minimum:OS: Windows 7 Windows 8 Windows 8.1 Windows 10Processor: Intel Celeron AMD A4 X2Memory: 2 GB RAMGraphics: NVIDIA GeForce GT  AMD Radeon R5DirectX: Version 9.0Network: Broadband Internet connectionStorage: 2 GB available space,0.0,Aug 18 2016,0
5922,VR Karts,False,0,Minimum:OS: Windows 7Memory: 8 GB RAMGraphics: Radeon R9 270x / Geforce GTX 660DirectX: Version 11Network: Broadband Internet connectionStorage: 500 MB available spaceSound Card: Direct X CompatibleAdditional Notes: Oculus Rift DK2 or DK1 required,0.0,Apr 17 2015,0
10782,Angels & Demigods,True,0,Minimum:OS: Windows 7Processor: Intel i5-4590 AMD FX 8350 equivalent or betterMemory: 4 GB RAMGraphics: Nvidia GeForce GTX 970 AMD Radeon R9 290 equivalent or betterStorage: 700 MB available spaceAdditional Notes: HTC Vive required,0.0,Sep 23 2016,0
5914,Frozen Free Fall: Snowball Fight,True,0,Minimum:OS: Windows XP or NewerProcessor: 1.5 GHz ProcessorMemory: 4 GB RAMGraphics: DirectX 9.0c - Shader Model 3.0DirectX: Version 9.0Storage: 500 MB available space,0.0,Sep 15 2015,0
5909,Oriental Empires,False,0,Minimum:OS: Windows 7 64 bit (32 bit NOT supported)Processor: Intel Core i5-3230M @ 2.60GHz or equivalent AMD processor and aboveMemory: 4 GB RAMGraphics: 256 MB DX 9 Compliant videocard with pixel shader 30DirectX: Version 9.0cStorage: 2 GB available spaceSound Card: DirectX 9 Compatible AudioAdditional Notes: Minimum Resolution: 1024 x 768,0.0,Sep 20 2016,0
10792,N0-EXIT,False,0,Minimum:OS: Windows 7 and aboveProcessor: 1.2 ghzMemory: 2 GB RAMGraphics: 512 mb video memoryDirectX: Version 10Storage: 200 MB available spaceAdditional Notes: Resolucao de 1280x720(HD),0.0,em breve,0
10794,Security Hole,False,0,Minimum:OS: Windows XP+ 7 8 10Processor: 1.2GGts or faster CPUMemory: 512 MB RAMGraphics: With DX9 support (shader model 2.0). All GPUs since 2004 should work.DirectX: Version 9.0cStorage: 300 MB available spaceAdditional Notes: Keyboard mouse and/or joystick,0.0,September 28,0
10669,Meet the Blacks: Outtakes,False,0, ,0.0,Aug 9 2016,0
10668,Meet the Blacks: Dont Hate Wiring! Parody Commercial,False,0, ,0.0,Aug 9 2016,0
10667,Meet the Blacks: Behind The Scenes of Hit The Gas,False,0, ,0.0,Aug 9 2016,0
6355,Seduce Me the Otome,True,0,Minimum:OS: Windows 7Processor: -Graphics: -Sound Card: -Additional Notes: -,0.0,Jun 4 2015,2
6410,Sirius Online,False,0,Minimum:OS: Windows 7 or newerProcessor: Intel Dual Core 2.80 Ghz AMD Dual Core 3.0 Ghz or betterMemory: 4 GB RAMGraphics: Direct3D 10 or OpenGL 3 compatible Graphics CardDirectX: Version 10Network: Broadband Internet connectionStorage: 50 GB available spaceSound Card: Not necessaryAdditional Notes:,0.0,Jun 1 2015,0
6402,Timespinner,False,0,Minimum:OS: Windows XPProcessor: Dual-core processor (Intel Dual Core 2.0 GHz or AMD Athlon X2 5200+ 2.6 GHzMemory: 1 GB RAMGraphics: DirectX 9.0c compatible PixelShader & Vertex Shader 1.1DirectX: Version 9.0Storage: 150 MB available spaceSound Card: DirectX 9.0c compatible,0.0, ,0
10543,Typing with Jester,False,0,Minimum:Processor: 1.2 GHz or betterGraphics: 256MBStorage: 10 MB available space,0.0,Q4 2016,0
10546,Locus Solus,False,0,Minimum:OS: Windows Vista/7/8/10Processor: Intel Core 2 Duo 2.4GHz / AMD Athlon 64 X2 2.8GHz or betterMemory: 4 GB RAMGraphics: NVIDIA GeForce GT 720 / ATI Radeon R5 230 / Intel HD Graphics 4600(*) or betterDirectX: Version 10Storage: 4 GB available space,0.0,Mar 7 2017,0
10550,Monster Slayers,False,0,Minimum:OS: Windows XP / Vista / 7 / 8Processor: Processor 2 GHz (Dual Core)Memory: 256 MB RAMGraphics: OpenGL 2.1 compatible 3D graphics card with 256 MB VRAMDirectX: Version 9.0Storage: 40 MB available spaceSound Card: DirectX 9.0c compatible sound card,0.0,Jan 19 2017,0
6394,Through the Woods,False,0,Minimum:OS: Windows 7 8 10,0.0,October 2016,0
6393,The Darkside Detective,False,0,Minimum:OS: XPProcessor: 2.33GHz or faster x86-compatible processor or Intel Atom(tm) 1.6GHz or faster processor for netbook class devicesMemory: 512 MB RAMGraphics: On-board graphicsStorage: 200 MB available space,0.0,Q4 2016,0
6388,Visibility,True,0,Minimum:OS: Windows XPProcessor: 2.0GHzMemory: 1 GB RAMGraphics: Must be OpenGL 2.0 compatibleStorage: 30 MB available spaceAdditional Notes: Java is required.,0.0,May 25 2015,0
10559,Nothin But Net,False,0,Minimum:OS: Windows 7 SP1 x64Processor: Intel i5-4590 / AMD FX 8350 equivalent or greaterMemory: 4 GB RAMGraphics: NVIDIA GeForce(r) GTX 970 / AMD Radeon(tm) R9 290 equivalent or greaterDirectX: Version 11Storage: 325 MB available spaceAdditional Notes: Min specs match recommended HTC Vive Specs,0.0,Coming Soon,0
10564,Moirai,True,0,Minimum:OS: Windows VistaProcessor: 2.0 GHzMemory: 512 MB RAMNetwork: Broadband Internet connectionStorage: 16 MB available space,0.0,Jul 22 2016,0
10536,Robotpencil Presents: The Soldier: Using ZBrush,False,0, ,0.0,Jun 28 2016,0
6353,Songbringer,False,0,Minimum:OS: Windows 7Processor: 1.0 Ghz or fasterMemory: 1 GB RAMGraphics: OpenGL 2.0+ Compatible CardStorage: 500 MB available space,0.0,2016,0
6343,SECTOR,True,0,Minimum:OS: 2000/XP/VistaProcessor: PIII 1GHzMemory: 512 MB RAMGraphics: Direct X9.0c compatible with 64Mb memoryDirectX: Version 9.0cStorage: 700 MB available space,0.0,Jun 29 2015,0
10573,Amihailu in Dreamland,True,0,Minimum:OS: Windows XP or greaterProcessor: Intel Pentium 4 2.0 GHz processorMemory: 512 MB RAMGraphics: VGA or betterStorage: 100 MB available space,0.0,Aug 23 2016,0
6342,The Long Journey Home,False,0,Minimum:OS: Win 7 8 10Processor: 3 GHz Dual Core CPUMemory: 4 GB RAMGraphics: NVIDIA GeForce 650 Ti / AMD Radeon HD 7790DirectX: Version 9.0cStorage: 2300 MB available spaceSound Card: DirectX 9.0c compatible sound card with latest driversAdditional Notes: WARNING! THESE ARE PRELIMINARY SPECS STILL SUBJECT TO CHANGES!,0.0,Q4 2016,0
6340,Narcosis,False,0,Minimum:OS: Windows 7Processor: Intel i5/7 second generation or betterMemory: 4 GB RAMGraphics: Nvidia GTX 560 or betterDirectX: Version 11Storage: 4 GB available spaceSound Card: Any sound card,0.0,2016,0
6336,Mainland,True,0,Minimum:OS: Windows 2000Processor: CPU 1 Ghz or higherMemory: 512 MB RAMGraphics: Integrated graphicsStorage: 50 MB available spaceSound Card: Any sound card,0.0,May 8 2015,0
10577,Pool of Death,False,0,Minimum:OS: WindowsR 7/8/8.1/10 (32bit/64bit) or Mac OS X 10.10 or betterProcessor: Intel Core2 Duo or betterMemory: 2 GB RAMGraphics: Compatible OpenGLR,0.0,TBA,0
6325,Fazbear Nightmare,True,0,Minimum:OS: Windows 7 or NewerProcessor: 2 GHz Quad CoreMemory: 4 GB RAMGraphics: GTX 710 or equivalentDirectX: Version 11Storage: 5 GB available spaceAdditional Notes: Please note minimum specs subject to change before launch,0.0,TBA,0
6322,Esenthel Engine,True,0,Minimum:OS: Windows XP 32/64 bit versions are supportedProcessor: CPU with SSE2 instruction setMemory: 512 MB RAMGraphics: DirectX 9 Shader Model 2.0 (GeForce 6 Radeon 9500 Intel GMA 900)DirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 820 MB available space,0.0,Apr 2015,0
10538,Inversium,False,0,Minimum:OS: Windows 7/8/8.1/10Processor: 1.6 Ghz Dual CoreMemory: 512 MB RAMGraphics: AMD HD 6310 or similarStorage: 100 MB available space,0.0,Summer 2016,0
10535,Renoir,False,0,Minimum:OS: Windows 7 / 8.1 / 10Processor: Intel Core 2 Duo 2.2 GHzMemory: 4 GB RAMGraphics: GeForce GTX 550 Radeon HD 5400 or HD4000 1GB VRAM; 1280 x 720 resolutionStorage: 4 GB available spaceSound Card: DirectX(r) 9.0c compatible,0.0,November 2016,0
10589,Homebound,False,0,Minimum:OS: 7Processor: Intel Core i5 3GHzMemory: 8 GB RAMGraphics: Geforce GTX 970DirectX: Version 11Storage: 9 GB available space,0.0, ,0
6466,Coffee Shop Tycoon,False,0,Minimum:OS: XP / Vista / 7Processor: Intel 2 GHzMemory: 2 GB RAMGraphics: 1280 x 720 Minimum ResolutionDirectX: Version 9.0Storage: 2 GB available space,0.0,2016 Q4,0
6521,Karos Returns,True,0,Minimum:OS: Windows XPProcessor: Intel Core TM 2 Duo E6700 (2.66Ghz)Memory: 2 GB RAMGraphics: GeForce FX 6200 / Radeon 9600DirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 5 GB available space,0.0,Jul 30 2015,0
10492,Cona,False,0,Minimum:OS: Windows XP or higherProcessor: Intel Core 2 Duo (or equivalent)Storage: 200 MB available space,0.0,TBD,0
10495,Disgaea 2 PC,False,0,Minimum:OS: Windows 10/8/7Processor: Intel Core2 Duo 2.60 GHzMemory: 2 GB RAMGraphics: nVidia GeForce 9500 GT ATI/AMD Radeon HD 5450 (OpenGL 3.0)Storage: 2 GB available spaceSound Card: Onboard,0.0,Jan 30 2017,0
10501,The Making of Grim Fandango Remastered: Developing the Game,True,0, ,0.0,Jun 23 2016,0
10502,Mortal Kombat: Legacy: Jax Sonya and Kano (Part 1),True,0, ,0.0,Jun 24 2016,0
10503,Mortal Kombat: Legacy II: Prelude,True,0, ,0.0,Jun 24 2016,0
10504,Visual Novel Maker,False,0,Minimum:OS: Windows 7/8/8.1/10 (32bit/64bit)Processor: Intel Core2 Duo or betterGraphics: DirectX 9/OpenGL capable GPUAdditional Notes: 1280x768 or better Display,0.0,Autumn 2016,0
6476,Ruzh Delta Z,True,0,Minimum:OS: Windows 7Processor: Core 2 DuoMemory: 512 MB RAMGraphics: Onboard GraphicsStorage: 100 MB available spaceSound Card: Onboard Sound,0.0,May 11 2015,0
6467,Wyrmsun,True,0,Minimum:OS: Windows XP (SP3) or higherProcessor: Intel Core 2 Duo (Merom) 1.66GHz or equivalentMemory: 512 MB RAMGraphics: Intel Graphics Media Accelerator 950 or equivalentStorage: 230 MB available space,0.0,May 22 2015,2
10515,Lance A Lot,False,0,Minimum:OS: Windows 7Processor: Dual-coreMemory: 4096 MB RAMGraphics: 1 GBDirectX: Version 9.0cStorage: 1 GB available space,0.0,Oct 18 2016,0
6424,Jigoku Kisetsukan: Sense of the Seasons,True,0,Minimum:OS: Microsoft(r) Windows(r) XP / Vista / 7 / 8Processor: 1.6 GHz processorMemory: 1 GB RAMGraphics: DirectX 9.0c supportDirectX: Version 9.0cStorage: 183 MB available space,0.0,May 12 2015,0
10516,Dungeon Fighter Online,True,0,Minimum:OS: Microsoft Windows 7 32bitProcessor: Intel Core 2 Duo E7500Memory: 2 GB RAMGraphics: VRAM 512MBDirectX: Version 9.0Network: Broadband Internet connectionStorage: 18 GB available spaceAdditional Notes: HDD space: 18GB HDD space before installation 10GB HDD space after installation / Browser: Microsoft Internet Explorer 10,0.0,Aug 9 2016,4
6459,Holobunnies: The Bittersweet Adventure,False,0,Minimum:OS: Windows XP or laterProcessor: 1.5 GHz Core2DuoMemory: 2 GB RAMGraphics: OpenGL 1.4 or betterStorage: 300 MB available spaceAdditional Notes: Minimum screen resolution of 1280x720,0.0,Summer 2016,0
6458,Tanzia,False,0,Minimum:OS: Windows 7Processor: Intel Core 2 Duo 2.33 GHz or AMD Athlon X2 2.8 GHzMemory: 4 GB RAMGraphics: Intel HD Graphics 2500 AMD Radeon 5000 series or GeForce GTX 8 seriesDirectX: Version 9.0cStorage: 1 GB available space,0.0,2016,0
6452,Void Destroyer 2,False,0,Minimum:OS: Windows XPProcessor: Intel Core i3 or equivalentMemory: 2 GB RAMGraphics: GeForce 9800 or laterDirectX: Version 9.0cStorage: 1 GB available spaceAdditional Notes: Works with most Intel graphics cards but not recommended. DRM free.,0.0,Sept - 2016,0
10523,GE Neuro,True,0,Minimum:OS: Windows 7 SP1 64 bit or newerProcessor: Intel i5-4590 equivalent or greaterMemory: 8 GB RAMGraphics: AMD R9 290 equivalent or greaterDirectX: Version 11Storage: 2 GB available space,0.0,Sep 5 2016,0
6449,Let the Cat in,True,0,Minimum:OS: Windows: XP Vista 7 8Processor: 15 GHzMemory: 2 GB RAMGraphics: SM2.0 (or later) Graphics CardDirectX: Version 9.0Storage: 500 MB available space,0.0,Aug 27 2015,0
6439,Ghost in the Shell: Stand Alone Complex - First Assault Online,True,0,Minimum:OS: Windows 7 64bit or laterProcessor: Intel Core 2 Duo E6600Memory: 4 GB RAMGraphics: GeForce GTX 260DirectX: Version 9.0Network: Broadband Internet connectionStorage: 3 GB available spaceSound Card: DirectX 9.0 or higher compatible sound card or on board processor,0.0,Jul 28 2016,4
6429,Vinyl,True,0,Minimum:OS: Windows 7Processor: 2 Core 2.2ghzMemory: 4 GB RAMGraphics: 2gb graphics cardDirectX: Version 11Storage: 300 MB available space,0.0,Jul 1 2016,0
6426,Force of Elements,True,0,Minimum:OS: Windows 7/8/10Processor: 2 GHzMemory: 1 GB RAMNetwork: Broadband Internet connectionStorage: 150 MB available space,0.0,Dec 29 2015,5
10582,PD Particles 9,False,0,Minimum:OS: Windows 7/8/10Processor: New enough to support GDI+Additional Notes: tablet recommended. Use the Curve tool to simulate tablet pressure on brush strokes when painting with the mouse.,0.0,Sep 16 2016,0
6282,Blender,True,0,Minimum:OS: Windows XPProcessor: Pentium 3Memory: 256 MB RAMGraphics: Geforce FX series (2003)Storage: 300 MB available space,0.0,Apr 24 2015,0
10666,Meet the Blacks: Hit The Gas Music Video,False,0, ,0.0,Aug 9 2016,0
6117,Mortal Kombat: Legacy II: Kenshi Encounters Ermac,True,0, ,0.0,Jun 24 2016,0
6140,Cadence,False,0,Minimum:OS: Windows XPProcessor: 2 GHzMemory: 512 MB RAMGraphics: Shader Model 2 Graphics CardDirectX: Version 9.0Storage: 80 MB available spaceSound Card: On board,0.0,2016,0
6129,Regimental Chess,True,0,Minimum:OS: Windows XPDirectX: Version 9.0Network: Broadband Internet connectionStorage: 225 MB available space,0.0,Apr 29 2015,0
6123,Mortal Kombat: Legacy II: Liu Kang and Kung Lao,True,0, ,0.0,Jun 24 2016,0
6122,Mortal Kombat: Legacy II: Liu Kang,True,0, ,0.0,Jun 24 2016,0
6121,Mortal Kombat: Legacy II: Scorpion and Sub-Zero (Part 2),True,0, ,0.0,Jun 24 2016,0
6120,Mortal Kombat: Legacy II: Scorpion and Sub-Zero (Part 1),True,0, ,0.0,Jun 24 2016,0
6119,Mortal Kombat: Legacy II: Johnny Cage,True,0, ,0.0,Jun 24 2016,0
10653,Wake Up,True,0,Minimum:OS: Windows 7Processor: Intel i5-4590 & AMD 8350Memory: 8 GB RAMGraphics: GTX970 AMD Radeon R9 290DirectX: Version 11,0.0,Aug 9 2016,0
6118,Mortal Kombat: Legacy II: Kitana and Mileena,True,0, ,0.0,Jun 24 2016,0
6116,Mortal Kombat: Legacy II: Kenshis Origin,True,0, ,0.0,Jun 24 2016,0
6149,Tyranny,False,0,Minimum:OS: Windows 7 64-bit or newerProcessor: Intel Core 2 Quad Q9505 @ 2.80 GHz / AMD Athlon II X4 840 @ 3.10 GHzMemory: 4 GB RAMGraphics: ATI Radeon HD 5770 or NVIDIA GeForce GTS450 with 1GB VRAMSound Card: DirectX Compatible Sound Card,0.0,Coming Soon!,0
10657,Criminal: Criminal Intent Featurette,False,0, ,0.0,Jul 12 2016,0
10658,Criminal: Directors Notes,False,0, ,0.0,Jul 12 2016,0
10659,Criminal: Deleted Scenes,False,0, ,0.0,Jul 12 2016,0
10660,Criminal: Madsoniks Drift and Fall Again Music Video,False,0, ,0.0,Jul 12 2016,0
10661,The Perfect Match: Making The Perfect Match,False,0, ,0.0,Jul 19 2016,0
10662,The Perfect Match: Whats Love Without Comedy?,False,0, ,0.0,Jul 19 2016,0
10663,The Perfect Match: Let The Good Times Roll,False,0, ,0.0,Jul 19 2016,0
6115,Mortal Kombat: Legacy II: The Fall of Liu Kang,True,0, ,0.0,Jun 24 2016,0
10665,Meet the Blacks: The Making of Meet the Blacks,False,0, ,0.0,Aug 9 2016,0
10641,Operator Overload,False,0,Minimum:OS: Windows(r) 7 (32/64-bit)/Vista/XPProcessor: 1.7 GHz Processor or betterMemory: 512 MB RAMAdditional Notes: Mouse Keyboard,0.0,Q4 2016,0
6170,Grave Prosperity: Redux- part 1,False,0,Minimum:OS: Windows 7Processor: Pentium 4 or Equivalent 2.8 GHZ Processor (Single Core)Memory: 1 GB RAMGraphics: 128 Bit Video CardStorage: 512 MB available space,0.0,Apr 17 2015,0
6261,Transmissions: Element 120,True,0,Minimum:OS: Windows(r) 10/8/7 32/64-bit / Vista 32/64 / XPProcessor: Pentium 4 3.0GHzMemory: 2 GB RAMGraphics: Video card with 128 MB Shader model 2.0. ATI X800 NVidia 6600 or betterDirectX: Version 8.1Storage: 4 GB available spaceSound Card: DirectX 8.1 compatible sound card,0.0,Jun 16 2016,0
10610,Zezenia Online,True,0,Minimum:OS: XP SP3 or newerProcessor: 1GHzMemory: 512 MB RAMGraphics: Hardware AcceleratedNetwork: Broadband Internet connectionStorage: 200 MB available space,0.0,Jul 7 2016,0
10597,Trick & Treat,True,0,Minimum:OS: Windows XP / Vista / 7 (32-bit/64-bit)Processor: Intel Core 2 1.06GhzMemory: 512 MB RAMGraphics: 1024 x 768 pixels or higher desktop resolutionStorage: 100 MB available space,0.0,Sep 2016,1
6258,Shadow Hunter,True,0,Minimum:OS: Windows XP/7/8Processor: 2.0 Ghz+Memory: 2 GB RAMGraphics: 2 GB Video RAMStorage: 100 MB available spaceAdditional Notes: Ensure you have all the latest drivers,0.0,Apr 20 2015,0
10601,Holobunnies: Pause Cafe,False,0,Minimum:OS: Windows XP or laterProcessor: 1.5 GHz Core2DuoMemory: 2 GB RAMGraphics: OpenGL 1.4 or betterStorage: 300 MB available spaceAdditional Notes: Minimum screen resolution of 1280x720,0.0,Fall 2016,0
10604,CS:GO Player Profiles: Fer - SK Gaming,True,0, ,0.0,Jul 25 2016,0
10605,CS:GO Player Profiles: Dupreeh - Astralis,True,0, ,0.0,Jul 6 2016,0
10606,CS:GO Player Profiles: Tarik - Counter Logic Gaming,True,0, ,0.0,Jul 6 2016,0
10607,CS:GO Player Profiles: Hiko - Team Liquid,True,0, ,0.0,Jul 7 2016,0
10608,Quanero VR,True,0,Minimum:OS: Windows 7 8 8.1 10Processor: I7 3770Memory: 8 GB RAMGraphics: GeForce GTX 970DirectX: Version 11Storage: 3270 MB available space,0.0,Aug 12 2016,0
6245,One Manga Day,True,0,Minimum:OS: XP/Vista/7/8/10/12Processor: 700MHzMemory: 512 MB RAMStorage: 100 MB available space,0.0,May 4 2015,2
6243,Escape,True,0,Minimum:OS: Windows 2000Processor: Intel PentiumMemory: 80 MB RAMGraphics: Intel HD 4000DirectX: Version 5.2Storage: 91 MB available spaceSound Card: -Additional Notes: If your computer can play solitaire youre good to go.,0.0,Apr 20 2015,0
10629,MSI Electric City,True,0,Minimum:OS: Windows 7  (64 bit)Processor: Intel i5-4590Memory: 8 GB RAMGraphics: GTX 970DirectX: Version 11Storage: 3 GB available spaceSound Card: Windows Compatible Sound CardAdditional Notes: Requires HTC Vive or Oculus Rift (CV1),0.0,Aug 9 2016,0
10612,Destiny of Ancient Kingdoms(tm),True,0,Minimum:OS: Windows(r) XP Windows Vista Windows 7 or Windows 8 or 10Processor: Dual-core 2.0GHz CPU or betterMemory: 1 GB RAMGraphics: Shader Model 2.0 or higher GeForce 6800 or ATI Radeon X850 performance 128MB+ video ramDirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 2 GB available spaceSound Card: DirectX 9.0c compatible sound chip or onboard audio capability with the latest sound drivers,0.0,Aug 29 2016,0
6217,Endless Dead,False,0,Minimum:OS: Windows XP 8.1/8/7/VistaProcessor: 1.6 GHz Dual CoreMemory: 512 MB RAMGraphics: NVidia Geforce 6600 ATI x800 Intel HD3000 or equivalent with 256MB VRAMDirectX: Version 9.0Storage: 600 MB available spaceSound Card: OnboardAdditional Notes: 2x USB 3.0 ports Mouse & keyboard Microsoft Xbox 360(r) Controller for Windows(r) or equivalent,0.0,2017,0
6215,Freshman Year,True,0,Minimum:OS: Microsoft(r) Windows(r) XP (32 bit) Windows Server 2008 (32 bit) Windows Vista(r) (32 bit) Windows 7 (32 bit and 64 bit) Windows 8.x (32 bit and 64 bit) or Windows Server 2012 (64 bit)Processor: 2.33GHz or faster x86-compatible processor or Intel(r) Atom(tm) 1.6GHz or faster processor for netbooksMemory: 100 MB RAMGraphics: 512MB of RAM (1GB of RAM recommended for netbooks); 128MB of graphics memoryStorage: 10 MB available spaceSound Card: Built-in,0.0,Apr 20 2015,0
6202,Sierra Ops,False,0,Minimum:OS: Windows XP+Processor: SSE2 instruction set support.Memory: 2 GB RAMGraphics: Graphics card: DX9 (shader model 2.0) capabilities; generally everything made since 2004 should work.DirectX: Version 9.0Storage: 450 MB available space,0.0,Sep 2016,0
6201,Farabel,False,0,Minimum:OS: Windows XP SP2+Processor: Dual coreMemory: 2 GB RAMGraphics: 1 GB Video RAMDirectX: Version 9.0Storage: 1 GB available space,0.0,Oct 14 2016,0
